Greyscale Image
46, 3, 9
56, 19, 177
28, 75, 167
5, 43, 44
5, 5, 6
55, 19, 181
22, 25, 216
34, 8, 249
40, 89, 136
35, 96, 62
69, 57, 87
75, 70, 5
4, 50, 149
33, 59, 106
8, 80, 82
30, 46, 7
64, 7, 1
46, 20, 217
38, 78, 42
59, 52, 97
34, 9, 246
49, 5, 10
36, 73, 142
34, 26, 177
31, 4, 31
63, 83, 0
66, 2, 10
25, 42, 74
68, 92, 0
58, 55, 101
46, 48, 96
62, 79, 51
70, 27, 164
72, 77, 146
24, 17, 170
12, 75, 91
35, 25, 191
26, 21, 232
25, 85, 47
15, 21, 226
63, 2, 35
41, 13, 223
30, 32, 144
67, 88, 14
9, 69, 85
74, 73, 0
73, 38, 167
59, 28, 210
14, 21, 222
70, 5, 68
61, 47, 114
6, 79, 187
71, 20, 5
68, 93, 0
30, 69, 76
42, 83, 94
36, 36, 78
2, 42, 70
65, 48, 116
62, 35, 156
69, 34, 134
68, 100, 8
22, 66, 63
3, 72, 85
34, 41, 73
69, 6, 84
70, 18, 101
20, 25, 26
56, 81, 60
15, 50, 79
3, 35, 76
54, 53, 101
72, 70, 12
44, 37, 75
15, 62, 89
69, 87, 14
73, 96, 0
63, 47, 131
54, 7, 29
42, 36, 74
4, 47, 33
13, 29, 8
2, 10, 0
50, 64, 108
19, 40, 82
52, 60, 85
53, 25, 146
73, 36, 155
42, 87, 146
30, 3, 19
25, 45, 74
2, 26, 1
25, 54, 19
51, 43, 114
47, 46, 91
73, 20, 109
14, 26, 196
59, 92, 32
1, 46, 126
75, 58, 129
48, 92, 159
42, 9, 236
44, 18, 214
54, 52, 103
16, 46, 126
22, 1, 1
41, 56, 115
51, 2, 4
54, 19, 183
30, 66, 93
72, 67, 121
33, 78, 67
2, 69, 148
75, 28, 100
19, 78, 189
10, 37, 116
74, 75, 133
66, 32, 116
68, 69, 60
52, 89, 0
50, 6, 19
2, 20, 1
15, 100, 55
63, 39, 143
42, 96, 128
35, 59, 131
66, 72, 152
16, 22, 227
43, 28, 151
72, 57, 135
63, 19, 15
19, 87, 70
35, 45, 63
16, 13, 110
50, 65, 118
50, 82, 27
37, 71, 184
9, 45, 137
3, 36, 103
33, 20, 197
43, 81, 68
3, 8, 20
17, 60, 105
60, 36, 146
67, 65, 32
42, 42, 80
46, 26, 173
58, 57, 112
65, 71, 186
73, 31, 187
62, 36, 156
30, 89, 110
1, 1, 0
3, 24, 6
47, 65, 115
25, 74, 105
2, 45, 194
28, 23, 238
37, 30, 137
64, 67, 38
17, 9, 181
16, 12, 128
71, 46, 82
8, 15, 6
65, 17, 40
55, 13, 247
35, 68, 184
14, 93, 106
6, 47, 42
13, 21, 228
16, 10, 146
61, 100, 77
35, 13, 208
66, 89, 22
42, 71, 156
33, 14, 173
66, 8, 13
49, 79, 17
8, 76, 90
26, 43, 72
73, 54, 57
53, 54, 91
65, 27, 148
59, 54, 100
25, 3, 41
55, 70, 100
63, 30, 206
26, 85, 19
15, 81, 191
20, 82, 143
19, 9, 201
28, 72, 99
46, 59, 112
34, 62, 112
42, 16, 180
51, 70, 108
73, 13, 106
46, 18, 202
40, 59, 133
71, 19, 87
44, 64, 98
66, 55, 81
56, 54, 103
59, 17, 236
2, 39, 182
68, 40, 140
31, 99, 112
68, 91, 0
60, 80, 44
26, 86, 27
23, 100, 48
20, 61, 159
12, 99, 73
36, 81, 80
43, 98, 128
7, 16, 4
2, 61, 89
25, 56, 7
53, 76, 14
17, 41, 120
15, 87, 111
29, 99, 155
74, 25, 76
5, 47, 9
70, 91, 12
32, 100, 114
46, 43, 91
62, 83, 1
33, 32, 141
61, 79, 41
35, 82, 87
27, 17, 220
68, 21, 37
70, 24, 163
20, 16, 187
44, 82, 89
6, 56, 124
32, 77, 104
69, 73, 168
71, 11, 9
71, 100, 6
29, 88, 75
23, 84, 65
17, 47, 87
56, 35, 108
64, 90, 18
23, 8, 205
47, 66, 84
17, 59, 117
15, 23, 219
27, 38, 43
31, 58, 91
15, 54, 162
62, 42, 145
36, 91, 102
48, 89, 138
14, 42, 132
45, 61, 96
26, 56, 9
73, 44, 142
68, 74, 131
71, 1, 44
53, 67, 36
72, 3, 25
44, 83, 115
9, 59, 154
24, 2, 34
33, 64, 110
21, 13, 165
15, 93, 91
38, 38, 66
24, 63, 26
7, 71, 26
67, 75, 150
33, 76, 153
39, 89, 165
57, 64, 82
56, 2, 17
9, 94, 82
30, 94, 132
11, 27, 0
52, 82, 30
67, 1, 5
62, 53, 98
46, 29, 136
8, 78, 87
51, 36, 108
19, 80, 157
27, 20, 223
63, 90, 13
28, 59, 47
71, 55, 134
66, 65, 118
39, 88, 155
11, 21, 28
73, 93, 30
65, 78, 81
18, 56, 124
30, 58, 79
56, 45, 139
31, 92, 102
14, 29, 68
3, 37, 59
46, 79, 92
17, 85, 145
24, 66, 50
45, 21, 191
59, 71, 120
22, 89, 58
59, 87, 1
45, 76, 40
34, 14, 194
11, 3, 0
66, 84, 31
8, 93, 137
14, 7, 5
27, 2, 11
68, 41, 136
62, 37, 145
26, 17, 219
42, 19, 198
61, 78, 96
4, 37, 8
37, 85, 131
14, 55, 115
17, 38, 105
35, 91, 94
68, 75, 145
43, 62, 95
6, 97, 20
41, 32, 152
1, 96, 139
13, 11, 103
22, 44, 83
42, 1, 3
29, 2, 3
23, 61, 29
37, 50, 86
47, 27, 167
18, 35, 101
62, 23, 234
12, 50, 105
24, 7, 196
11, 32, 43
9, 72, 117
43, 22, 188
38, 29, 153
50, 12, 221
64, 46, 86
38, 70, 129
32, 86, 61
65, 19, 36
58, 77, 58
40, 2, 31
10, 79, 173
67, 64, 75
31, 51, 74
23, 60, 34
17, 42, 116
47, 16, 141
15, 41, 167
8, 41, 124
67, 39, 132
17, 13, 114
47, 78, 72
46, 13, 225
72, 44, 129
41, 20, 179
53, 77, 19
20, 72, 101
71, 22, 50
52, 8, 29
36, 88, 115
47, 93, 136
2, 55, 8
57, 28, 145
16, 56, 108
66, 61, 43
67, 45, 120
40, 78, 94
7, 36, 2
52, 46, 111
51, 74, 114
11, 63, 158
72, 62, 132
62, 76, 52
24, 23, 223
37, 96, 140
31, 5, 10
5, 72, 74
43, 82, 87
63, 4, 16
43, 75, 29
47, 31, 103
21, 77, 179
51, 98, 112
55, 20, 187
16, 18, 222
10, 3, 1
42, 13, 197
59, 49, 125
44, 92, 113
8, 72, 165
4, 62, 25
71, 66, 87
9, 24, 19
17, 68, 107
48, 8, 230
65, 85, 6
72, 47, 106
1, 33, 196
42, 5, 15
24, 13, 169
53, 99, 110
43, 89, 86
19, 47, 102
33, 75, 149
4, 70, 160
51, 53, 101
4, 18, 35
41, 35, 71
14, 30, 66
39, 35, 89
10, 76, 69
7, 91, 130
26, 12, 155
16, 33, 155
61, 70, 146
39, 70, 165
71, 13, 63
59, 51, 122
26, 69, 73
61, 57, 34
6, 86, 64
19, 32, 77
11, 1, 1
63, 8, 3
24, 49, 81
22, 86, 23
61, 86, 1
41, 42, 83
44, 1, 47
19, 97, 80
2, 68, 122
57, 65, 66
6, 27, 0
72, 52, 99
12, 37, 110
64, 30, 184
53, 29, 147
72, 92, 18
13, 16, 12
73, 62, 91
39, 3, 1
41, 28, 151
60, 50, 114
55, 59, 90
24, 98, 27
3, 62, 14
64, 78, 85
26, 53, 30
65, 11, 11
18, 70, 78
26, 19, 195
15, 64, 93
23, 14, 162
9, 86, 209
45, 63, 104
8, 95, 79
64, 63, 35
68, 81, 104
10, 99, 78
52, 96, 12
17, 78, 137
21, 45, 89
57, 24, 196
59, 94, 59
14, 5, 6
5, 13, 0
67, 23, 184
41, 84, 104
60, 57, 98
23, 32, 37
24, 94, 60
63, 76, 26
45, 17, 160
4, 34, 164
3, 14, 1
3, 6, 14
72, 34, 149
15, 65, 92
16, 94, 72
39, 40, 65
15, 82, 231
29, 21, 236
74, 39, 129
69, 27, 187
51, 91, 64
26, 54, 29
42, 49, 106
13, 56, 146
72, 14, 68
19, 76, 65
20, 47, 99
46, 86, 72
65, 69, 72
67, 47, 140
70, 49, 104
64, 89, 24
7, 76, 32
56, 50, 106
60, 41, 142
21, 27, 83
41, 54, 127
40, 49, 110
30, 29, 150
67, 73, 145
59, 75, 48
69, 99, 7
57, 1, 36
30, 12, 210
15, 89, 64
13, 55, 135
12, 100, 105
49, 96, 79
64, 96, 0
32, 71, 135
7, 34, 3
31, 37, 49
4, 30, 1
56, 7, 52
2, 47, 120
66, 20, 28
17, 24, 93
37, 1, 1
9, 25, 1
55, 83, 53
52, 74, 163
30, 10, 238
4, 26, 0
51, 37, 84
65, 24, 137
37, 63, 70
27, 12, 175
74, 81, 48
73, 10, 30
3, 93, 203
57, 74, 42
69, 9, 0
14, 46, 124
46, 95, 133
18, 95, 73
36, 39, 52
65, 65, 44
42, 66, 75
40, 51, 114
31, 56, 87
57, 53, 103
60, 17, 153
68, 34, 138
12, 1, 0
23, 86, 15
45, 52, 114
63, 84, 0
16, 1, 6
59, 89, 1
66, 58, 36
53, 19, 191
14, 6, 6
11, 93, 145
58, 83, 3
28, 70, 89
44, 70, 145
40, 21, 195
72, 51, 102
30, 76, 140
68, 72, 129
20, 91, 64
49, 97, 96
59, 41, 136
10, 49, 132
21, 100, 79
42, 38, 72
37, 39, 60
70, 55, 133
53, 27, 159
30, 28, 184
38, 19, 191
71, 47, 86
15, 80, 197
11, 53, 83
67, 20, 12
50, 19, 140
48, 83, 51
11, 52, 88
73, 11, 32
47, 55, 115
59, 62, 71
11, 72, 117
12, 34, 221
19, 5, 5
13, 15, 65
64, 41, 120
28, 18, 189
26, 10, 193
4, 53, 87
55, 76, 40
60, 3, 63
24, 19, 217
24, 86, 42
40, 92, 164
7, 89, 195
62, 73, 141
73, 59, 49
66, 77, 48
13, 25, 209
73, 78, 142
39, 33, 138
15, 42, 156
54, 1, 38
66, 42, 135
50, 42, 123
50, 66, 90
31, 6, 9
60, 54, 100
41, 95, 120
44, 91, 108
39, 64, 26
48, 12, 199
56, 57, 84
33, 62, 104
63, 59, 104
19, 25, 20
1, 25, 1
67, 77, 60
41, 8, 241
13, 51, 149
54, 16, 233
67, 97, 6
37, 94, 122
52, 99, 107
49, 35, 123
60, 12, 4
75, 3, 159
17, 26, 76
73, 90, 0
65, 40, 134
25, 98, 108
41, 12, 211
64, 92, 5
27, 88, 52
52, 39, 124
54, 18, 167
65, 95, 22
29, 92, 125
42, 14, 182
65, 4, 4
75, 25, 92
18, 88, 72
40, 15, 202
19, 82, 143
15, 33, 182
31, 35, 30
55, 50, 110
56, 52, 103
37, 17, 200
22, 73, 60
32, 22, 198
4, 75, 146
37, 21, 197
23, 28, 61
56, 37, 129
22, 2, 42
42, 53, 123
38, 63, 77
75, 80, 101
1, 91, 36
16, 78, 103
4, 87, 8
69, 41, 85
51, 39, 117
20, 48, 112
74, 36, 160
10, 47, 75
5, 95, 132
18, 87, 88
36, 71, 166
9, 20, 26
36, 69, 133
33, 89, 70
10, 84, 209
7, 9, 4
56, 42, 132
71, 45, 66
35, 64, 102
56, 14, 242
27, 67, 95
8, 61, 167
14, 60, 160
59, 4, 72
66, 24, 190
17, 8, 28
55, 92, 80
73, 64, 98
31, 76, 149
59, 47, 119
18, 8, 35
52, 25, 160
5, 28, 1
35, 53, 112
14, 72, 121
26, 46, 69
35, 72, 176
20, 21, 64
4, 5, 10
44, 49, 104
49, 7, 80
75, 22, 195
31, 86, 82
29, 4, 6
65, 80, 112
21, 69, 82
7, 14, 0
12, 19, 0
18, 41, 70
19, 28, 85
40, 56, 128
62, 77, 48
51, 23, 150
61, 25, 209
66, 40, 141
54, 97, 39
67, 38, 139
57, 31, 177
3, 34, 153
55, 41, 135
25, 69, 20
38, 87, 153
42, 29, 124
30, 65, 100
1, 56, 113
37, 12, 229
8, 7, 1
52, 19, 172
57, 2, 42
38, 26, 154
17, 98, 97
44, 45, 91
43, 48, 102
23, 88, 22
58, 61, 97
21, 11, 169
35, 44, 63
16, 53, 143
3, 66, 167
5, 23, 5
52, 87, 44
32, 94, 104
56, 58, 93
31, 46, 18
45, 8, 240
72, 58, 113
28, 34, 86
23, 12, 178
38, 93, 149
50, 71, 165
40, 55, 122
15, 36, 139
23, 50, 33
34, 21, 196
21, 61, 110
66, 90, 6
60, 52, 103
55, 17, 164
16, 66, 110
19, 73, 93
7, 32, 0
43, 92, 113
71, 64, 122
15, 7, 1
17, 35, 151
12, 95, 90
33, 80, 37
51, 19, 132
70, 39, 103
29, 69, 87
50, 63, 107
50, 95, 46
64, 39, 142
5, 52, 175
2, 34, 154
26, 74, 180
9, 71, 109
57, 3, 64
58, 7, 29
48, 9, 244
45, 2, 35
30, 64, 98
24, 33, 58
54, 86, 21
70, 85, 23
47, 33, 113
53, 94, 13
43, 85, 135
51, 8, 31
46, 47, 90
55, 94, 37
34, 87, 65
49, 98, 90
7, 57, 117
72, 1, 87
55, 43, 140
70, 15, 143
55, 34, 133
21, 42, 123
36, 32, 126
11, 29, 11
70, 98, 0
39, 43, 90
7, 33, 0
12, 59, 134
74, 9, 45
58, 14, 151
59, 43, 138
18, 71, 79
23, 46, 64
59, 90, 26
25, 17, 130
4, 82, 14
9, 62, 149
62, 6, 4
28, 97, 136
48, 38, 69
73, 26, 59
74, 46, 88
13, 65, 131
48, 20, 170
41, 5, 11
15, 73, 115
60, 2, 50
49, 11, 229
67, 48, 142
6, 77, 180
45, 46, 95
31, 17, 213
48, 5, 5
58, 70, 118
30, 49, 47
62, 24, 199
52, 72, 114
12, 53, 142
18, 39, 72
21, 1, 2
14, 62, 119
28, 65, 95
64, 74, 150
18, 24, 70
35, 1, 1
57, 34, 142
54, 68, 12
63, 89, 15
20, 43, 98
53, 56, 96
11, 81, 156
42, 89, 168
20, 11, 164
7, 42, 121
36, 1, 1
17, 87, 70
8, 83, 44
12, 10, 7
58, 89, 1
61, 99, 81
40, 54, 120
67, 85, 14
65, 13, 68
66, 21, 38
40, 80, 65
65, 68, 47
21, 25, 8
73, 89, 5
22, 18, 212
65, 44, 96
72, 10, 7
20, 87, 75
21, 54, 34
52, 67, 54
22, 54, 26
32, 78, 49
27, 94, 164
4, 38, 40
6, 5, 0
59, 67, 49
61, 54, 98
56, 49, 119
54, 11, 62
11, 33, 99
52, 73, 144
43, 70, 147
8, 48, 148
53, 10, 249
15, 77, 100
33, 16, 190
52, 84, 11
56, 86, 1
32, 83, 48
3, 63, 17
19, 88, 75
23, 51, 25
35, 27, 170
19, 65, 130
35, 46, 85
2, 88, 74
37, 7, 17
10, 9, 0
4, 1, 1
34, 6, 19
59, 45, 123
69, 36, 127
19, 45, 96
24, 61, 25
12, 66, 105
67, 36, 132
35, 90, 100
62, 25, 161
2, 27, 1
11, 35, 211
18, 21, 58
68, 62, 138
7, 5, 0
55, 95, 35
40, 84, 97
57, 12, 23
44, 21, 181
49, 75, 19
1, 66, 116
3, 22, 3
9, 31, 21
48, 99, 107
34, 36, 104
52, 10, 233
11, 91, 124
48, 97, 115
66, 59, 18
6, 49, 152
65, 36, 138
67, 51, 151
18, 18, 65
12, 2, 2
12, 89, 142
55, 71, 108
54, 84, 56
45, 79, 152
72, 59, 56
26, 48, 67
64, 87, 41
62, 66, 31
21, 43, 136
55, 33, 143
1, 65, 143
23, 59, 33
16, 76, 108
52, 65, 114
60, 78, 90
4, 42, 35
14, 54, 125
61, 83, 0
61, 75, 54
28, 5, 12
75, 56, 170
13, 97, 117
47, 68, 44
16, 65, 109
21, 51, 48
4, 79, 17
66, 62, 11
75, 98, 0
46, 78, 156
75, 30, 40
19, 79, 217
40, 22, 200
4, 31, 64
61, 30, 214
24, 37, 50
61, 1, 25
21, 96, 61
29, 14, 187
33, 65, 109
41, 2, 27
28, 83, 81
51, 9, 149
17, 2, 10
21, 91, 51
42, 30, 103
3, 85, 18
71, 25, 121
45, 47, 94
39, 22, 223
38, 62, 108
47, 38, 67
49, 92, 135
37, 33, 113
48, 25, 173
44, 66, 96
62, 64, 15
73, 35, 193
67, 44, 108
45, 49, 99
74, 6, 12
39, 13, 229
24, 22, 234
29, 56, 62
62, 55, 109
5, 82, 14
13, 43, 138
69, 82, 76
37, 16, 188
4, 73, 120
16, 69, 61
73, 69, 5
36, 5, 3
33, 43, 50
9, 88, 152
39, 14, 229
16, 27, 138
64, 38, 146
46, 31, 144
30, 87, 101
38, 7, 22
15, 83, 161
25, 44, 65
38, 23, 219
8, 27, 0
20, 95, 56
58, 64, 71
21, 63, 143
3, 51, 87
30, 1, 25
12, 4, 2
39, 8, 252
44, 75, 26
71, 88, 32
51, 35, 145
58, 60, 93
65, 79, 96
3, 71, 91
25, 22, 229
32, 21, 200
22, 67, 67
26, 25, 247
51, 5, 65
20, 30, 16
41, 18, 186
53, 38, 125
8, 74, 83
47, 82, 17
73, 53, 68
48, 73, 88
22, 70, 94
67, 5, 12
51, 63, 105
19, 30, 28
65, 2, 15
36, 4, 1
63, 22, 194
14, 49, 119
33, 69, 127
1, 3, 1
24, 11, 203
43, 53, 122
28, 14, 180
7, 79, 118
10, 20, 35
24, 87, 29
26, 1, 25
74, 79, 125
70, 90, 18
32, 26, 211
35, 42, 67
48, 36, 101
55, 55, 95
40, 79, 54
28, 79, 96
69, 14, 92
52, 7, 29
59, 53, 106
66, 16, 134
57, 71, 110
8, 29, 1
37, 23, 209
54, 35, 122
60, 70, 134
31, 38, 60
35, 18, 207
42, 84, 116
51, 44, 106
39, 39, 60
36, 42, 73
9, 14, 2
72, 78, 112
69, 61, 86
50, 25, 166
59, 73, 131
44, 62, 118
4, 55, 0
20, 93, 66
21, 28, 75
9, 2, 1
19, 56, 93
48, 84, 65
48, 63, 102
51, 16, 172
11, 96, 148
71, 8, 13
29, 37, 58
14, 88, 101
47, 71, 111
33, 27, 189
28, 37, 43
56, 82, 56
52, 26, 146
8, 99, 82
31, 21, 211
51, 45, 95
75, 60, 48
66, 19, 23
12, 12, 12
21, 44, 85
6, 59, 71
73, 86, 19
72, 39, 84
24, 25, 248
28, 84, 80
58, 93, 51
8, 34, 3
57, 21, 168
1, 16, 5
19, 33, 139
60, 68, 29
1, 32, 164
11, 22, 19
63, 49, 83
74, 29, 34
6, 40, 52
68, 96, 1
56, 75, 40
17, 95, 64
45, 9, 242
13, 40, 165
23, 30, 34
18, 63, 117
16, 54, 152
52, 11, 182
63, 58, 101
74, 18, 15
16, 61, 116
12, 70, 147
11, 76, 71
19, 66, 139
62, 81, 112
20, 62, 158
61, 19, 142
36, 34, 86
16, 19, 225
16, 48, 156
50, 41, 129
9, 27, 13
29, 31, 92
12, 46, 103
58, 84, 3
42, 74, 21
15, 57, 103
35, 8, 248
16, 51, 125
39, 76, 48
29, 58, 60
18, 28, 87
67, 37, 148
71, 71, 11
29, 6, 21
36, 37, 78
70, 25, 187
14, 43, 130
14, 84, 154
9, 5, 8
57, 83, 7
49, 86, 112
27, 62, 101
46, 16, 144
26, 65, 48
33, 77, 90
33, 30, 136
9, 4, 17
13, 68, 140
25, 93, 36
42, 34, 129
40, 36, 76
33, 68, 83
4, 66, 210
32, 36, 37
52, 70, 152
48, 17, 194
72, 73, 51
13, 73, 129
58, 10, 2
72, 18, 115
31, 75, 148
52, 20, 185
28, 86, 93
20, 23, 42
42, 94, 126
49, 12, 209
44, 12, 225
10, 89, 132
44, 5, 44
51, 85, 10
61, 6, 22
29, 45, 55
42, 70, 200
26, 82, 110
19, 54, 85
37, 54, 111
50, 73, 105
45, 13, 222
16, 91, 57
25, 21, 229
26, 90, 35
62, 92, 4
7, 66, 76
7, 20, 24
9, 51, 142
69, 24, 207
71, 65, 124
59, 1, 34
7, 48, 188
52, 98, 105
24, 4, 7
3, 65, 109
59, 29, 185
34, 20, 202
34, 95, 101
34, 48, 85
11, 20, 37
19, 92, 61
53, 84, 42
35, 37, 83
60, 25, 242
58, 80, 31
39, 7, 35
66, 12, 13
41, 96, 126
68, 30, 129
13, 41, 129
20, 71, 93
38, 89, 162
40, 8, 244
2, 28, 1
2, 14, 2
22, 21, 203
14, 53, 129
19, 83, 147
15, 16, 168
13, 61, 131
57, 89, 0
8, 60, 161
45, 32, 131
1, 57, 121
30, 56, 76
72, 86, 38
37, 97, 137
50, 16, 141
72, 87, 17
42, 37, 67
54, 27, 156
26, 92, 59
39, 25, 164
11, 80, 132
62, 80, 94
3, 54, 2
56, 63, 107
44, 32, 116
54, 82, 30
64, 64, 58
44, 89, 90
35, 66, 84
51, 21, 171
31, 29, 173
2, 78, 172
37, 84, 119
37, 27, 152
62, 89, 11
58, 96, 81
55, 81, 43
39, 6, 10
8, 21, 28
2, 35, 132
32, 52, 88
4, 11, 0
35, 75, 148
65, 41, 128
49, 69, 112
5, 54, 150
16, 37, 93
33, 73, 152
37, 14, 210
35, 87, 92
58, 68, 37
59, 31, 165
33, 97, 130
36, 45, 97
57, 81, 50
20, 33, 129
37, 98, 135
43, 15, 206
57, 75, 18
19, 57, 132
27, 95, 176
64, 34, 166
45, 15, 171
29, 47, 32
32, 23, 201
33, 58, 112
73, 40, 127
45, 99, 143
48, 77, 54
75, 59, 86
5, 62, 131
22, 23, 231
65, 42, 98
3, 16, 1
12, 74, 118
6, 83, 36
25, 7, 209
48, 64, 107
58, 29, 169
22, 29, 36
55, 84, 41
44, 81, 86
34, 60, 118
28, 67, 90
69, 50, 135
13, 53, 132
24, 43, 65
18, 86, 94
68, 47, 132
17, 19, 216
5, 41, 114
65, 43, 91
48, 96, 104
67, 19, 11
75, 61, 116
60, 94, 39
64, 93, 19
64, 26, 107
65, 82, 86
40, 60, 130
26, 31, 26
59, 21, 230
31, 49, 63
69, 52, 136
25, 13, 159
45, 23, 160
65, 30, 152
66, 80, 113
34, 46, 55
26, 2, 27
49, 21, 146
44, 8, 243
59, 13, 17
68, 29, 166
43, 47, 96
36, 53, 102
38, 58, 116
35, 33, 154
16, 44, 113
45, 33, 143
53, 33, 157
22, 77, 200
29, 35, 46
8, 69, 121
4, 46, 52
45, 85, 41
40, 39, 60
45, 57, 99
63, 45, 143
27, 25, 237
35, 71, 144
51, 13, 241
65, 77, 53
36, 76, 68
53, 40, 131
60, 83, 10
25, 78, 135
13, 89, 112
36, 29, 147
7, 72, 42
34, 42, 73
16, 100, 128
33, 5, 16
63, 37, 145
23, 38, 31
49, 93, 137
61, 71, 110
45, 81, 84
33, 41, 58
68, 60, 9
21, 22, 204
7, 24, 2
59, 10, 4
19, 94, 68
29, 90, 101
69, 88, 5
74, 3, 170
21, 98, 57
26, 49, 70
51, 49, 100
50, 91, 107
2, 59, 120
32, 44, 30
29, 38, 65
74, 20, 84
39, 73, 125
1, 70, 129
27, 58, 1
35, 17, 194
47, 84, 44
46, 69, 48
71, 85, 29
52, 68, 90
39, 2, 0
53, 1, 25
46, 30, 144
65, 90, 18
42, 58, 119
1, 39, 148
10, 83, 175
75, 39, 93
18, 22, 108
29, 34, 138
64, 79, 100
10, 80, 176
9, 15, 11
50, 24, 155
63, 56, 112
17, 43, 128
66, 49, 136
15, 86, 150
24, 12, 176
7, 3, 1
39, 38, 58
74, 84, 9
48, 70, 80
52, 28, 141
25, 49, 79
37, 87, 145
9, 54, 155
19, 35, 115
31, 41, 36
41, 3, 21
60, 6, 68
54, 37, 115
37, 77, 49
29, 73, 173
59, 30, 174
71, 26, 132
69, 10, 33
24, 16, 150
20, 92, 70
28, 96, 139
3, 80, 3
42, 92, 91
25, 4, 13
74, 38, 150
75, 27, 154
43, 45, 92
73, 83, 24
25, 75, 173
28, 69, 90
21, 86, 74
16, 39, 89
69, 65, 34
74, 23, 129
37, 13, 209
61, 35, 145
10, 60, 136
72, 8, 11
38, 33, 136
51, 58, 94
2, 82, 54
75, 1, 0
58, 74, 52
23, 81, 145
39, 41, 77
39, 23, 214
52, 18, 167
5, 84, 35
61, 12, 22
58, 23, 213
57, 94, 80
52, 93, 122
24, 38, 50
69, 38, 99
10, 8, 1
67, 93, 17
74, 5, 85
65, 81, 116
15, 35, 145
41, 11, 230
48, 30, 46
55, 7, 64
60, 51, 110
44, 10, 239
29, 97, 159
29, 40, 63
40, 30, 142
27, 10, 207
43, 65, 102
32, 67, 94
59, 20, 205
1, 26, 0
71, 91, 13
32, 60, 100
55, 15, 228
28, 71, 97
2, 46, 153
32, 2, 21
40, 96, 115
23, 76, 173
17, 45, 116
63, 17, 16
72, 19, 41
55, 31, 173
73, 34, 187
37, 2, 0
29, 48, 39
44, 87, 75
13, 1, 0
42, 26, 146
69, 66, 26
54, 44, 133
47, 36, 92
35, 14, 214
5, 55, 150
7, 59, 118
46, 90, 81
19, 19, 70
7, 26, 0
21, 9, 193
60, 43, 139
4, 13, 0
14, 24, 203
20, 22, 116
57, 91, 36
43, 60, 90
1, 86, 32
23, 39, 39
49, 99, 34
67, 89, 6
11, 13, 7
19, 51, 61
71, 79, 71
28, 63, 88
52, 90, 1
24, 80, 149
12, 48, 132
57, 92, 47
3, 76, 65
39, 59, 124
2, 18, 3
59, 98, 78
56, 95, 51
58, 1, 22
50, 45, 97
7, 97, 13
56, 93, 83
49, 1, 34
17, 72, 72
5, 24, 1
7, 46, 159
38, 68, 165
47, 42, 112
43, 32, 98
11, 25, 0
47, 51, 106
29, 65, 100
63, 75, 69
72, 99, 36
14, 41, 132
51, 73, 82
47, 92, 129
60, 4, 75
36, 98, 108
70, 9, 24
65, 47, 130
53, 90, 35
41, 68, 209
57, 63, 86
43, 88, 156
45, 42, 89
55, 9, 52
7, 70, 65
20, 18, 143
44, 36, 92
32, 14, 165
36, 47, 93
39, 11, 236
71, 28, 180
11, 65, 90
73, 4, 10
59, 37, 144
40, 57, 131
31, 27, 199
47, 4, 6
12, 54, 134
62, 43, 148
24, 57, 14
17, 91, 60
2, 1, 0
37, 61, 104
74, 100, 35
4, 17, 7
10, 42, 153
71, 30, 156
24, 18, 218
3, 50, 120
48, 56, 108
1, 38, 3
18, 3, 7
51, 65, 112
47, 96, 178
43, 90, 79
50, 79, 10
34, 10, 244
52, 53, 97
7, 63, 152
11, 58, 129
15, 69, 131
50, 61, 86
33, 92, 88
68, 53, 116
72, 29, 146
48, 33, 113
46, 40, 75
71, 61, 126
50, 47, 98
5, 18, 21
10, 77, 97
18, 40, 81
36, 21, 189
74, 7, 10
29, 94, 146
66, 41, 138
68, 73, 147
64, 14, 26
26, 73, 9
65, 72, 139
20, 86, 98
35, 2, 1
31, 33, 83
69, 89, 17
31, 98, 112
45, 88, 83
68, 10, 42
21, 95, 61
68, 51, 148
44, 52, 111
56, 68, 39
54, 62, 97
9, 34, 14
16, 60, 99
28, 54, 26
75, 72, 1
11, 87, 134
2, 37, 90
29, 89, 88
8, 94, 64
15, 72, 125
53, 92, 150
70, 83, 9
36, 95, 118
64, 66, 37
23, 13, 167
45, 83, 102
63, 60, 119
37, 51, 92
9, 39, 203
36, 43, 83
47, 41, 115
31, 34, 52
51, 67, 37
60, 7, 28
28, 46, 35
65, 45, 119
1, 30, 12
10, 25, 0
50, 11, 213
27, 48, 76
67, 42, 134
16, 30, 119
30, 85, 92
14, 77, 118
16, 88, 66
71, 80, 129
72, 81, 133
7, 29, 0
28, 74, 188
34, 84, 30
31, 23, 202
52, 14, 244
37, 78, 53
65, 60, 34
28, 17, 219
7, 17, 3
33, 54, 104
72, 93, 12
63, 20, 10
71, 90, 1
24, 96, 50
41, 85, 127
29, 24, 238
5, 33, 182
46, 94, 123
13, 36, 217
65, 38, 145
48, 91, 176
15, 84, 132
28, 53, 48
26, 23, 235
42, 23, 200
57, 11, 36
63, 18, 18
48, 43, 114
47, 32, 100
5, 99, 1
20, 17, 174
36, 38, 67
56, 36, 105
15, 18, 227
19, 84, 119
67, 28, 145
4, 69, 174
38, 37, 78
35, 73, 133
46, 55, 113
67, 54, 96
75, 13, 62
46, 22, 141
21, 59, 109
20, 12, 163
